review,tag
"This game is absolute junk and a waist of time. There is absolutely no challenge. Now granted, I unfortunately played 30 levels and, if I were even lesser of a person, they would have succeeded in getting my to click some of the ads they constantly showed. We are transforming our minds into jello and are dieing as a society.",tag:(ads)
Too much ads,tag:(ads)
"Worst game ads every 5 seconds , Hell man pissed me of every 2 sec dont recommend",tag:(ads)
Disgusting amount of ads,tag:(ads)
Its amazing🙄 j*ust alot of ads but they are short 🙄you should download this game if you are bored.😁,tag:(ads)
too many ads,tag:(ads)
"Game is simple you play 30 sec once you finished you game you watch an ad for 30 sec and so on. Pardon my french but this behaviour is trash and should not be allowed. I played for 3 minutes, 3 games en 3 ads watched... I just removed the app no thanks !",tag:(ads)
Too many long ads,tag:(ads)
Too many ads,tag:(ads)
"This game can be extremely laggy,i couldn't play a single level without freezing. Besides that, there is too much ads.",tag:(ads)
"Either develop the game, or develop an advertisement platform. Firstly, the game is below average, non interactive, and secondly you are putting ads everywhere. Have uninstalled it. There are tons of other games.",tag:(ads)
I don't understand that ads are in the game or game is in the ads 😂😂😂😂.,tag:(ads)
"NO NO NO NO... too much ads and not only that, its the same one every timeeeee. I would give it a 5/5 but its the ads. The game is very fun, but not quite the time waster. And if im going to be honest, its the ad for me, there are too much. After every level theres an ad. After i do the gift level, ANOTHER ADDDDD. Eould give a 5/5 but sorry...maybe if you changed this bug it could maybe be a 5/5. So for now, its a 3/5. I also uninstalled but i will be coming back to this game if the bug is fixed",tag:(ads)
Far too many ads its ridiculous,tag:(ads)
Really fun but as always has ads,tag:(ads)
Too many ads,tag:(ads)
It so fun but less ads,tag:(ads)
Too many ads.... Just plain disappointing,tag:(ads)
"This game is an ad container, it's not a game. If I wanted to watch ads, I'd google for ads.",tag:(ads)
Repetitive and WAY TOO MANY ads.,tag:(ads)
"ad bait game, endless ads",tag:(ads)
"No sound, ads too often.....lame",tag:(ads)
Too many ads. I un-installed,tag:(ads)
UNBEARABLE ADS,tag:(ads)
To many ads,tag:(ads)
Good but too many ads,tag:(ads)
There is a lot of ads,tag:(ads)
Over the top with the amount of ads,tag:(ads)
the game is fun but there are ads after every round even if u die.,tag:(ads)
Ads galore. Good concept wasted with just ad after ad.,tag:(ads)
Nice ads,tag:(ads)
It's fun but I don't like the ads,tag:(ads)
"Meh. Good for 5 minutes of mediocrity. Its pretty much like every other cheaply made game they advertise in Facebook. Good for passing the time, but not really fun or entertaining. A lot of ads. You'll download it, play it for a few minutes and then uninstall.",tag:(ads)
Nothing but ads,tag:(ads)
To many ads. You spend more time in ads than in the game. Absolutely would not recommend thus game. It has potential but the ads kill it,tag:(ads)
Honestly so stupid every 5 seconds theres an ad im here to play a game not watch ads,tag:(ads)
Gay to many ads,tag:(ads)
Too Many Ads,tag:(ads)
Not a bad time passing game. I tend to enjoy pety games like this however having no audio at all makes it even more boring then it already is. ( note if you dont like ads just use airplane mode ),tag:(ads)
Ads Killed Me... Terrible,tag:(ads)
Too many Ads,tag:(ads)
I would do HALF or none bad game lava is not red poles go away when you step IN THE LAVA find better games people like amoug us. Jist bot this GAME the ppl who made it need to fix ads.,tag:(ads)
Perverted Game Ads- UNINSTALLED. It was an okay game to pass time while waiting for other games to restore life until it started showing perverted ads. All done here. 20/10 sucks... and alludes to sucking.,tag:(ads)
1. Too many ads. 2. The gameplay is nice but very short. 3. Too many ads.,tag:(ads)
Too Much ads. Avoid avoid avoid.,tag:(ads)
Too many ads,tag:(ads)
Unethical ads Littered with ADS for gambling and casinos! Kids play these games scumbags!,tag:(ads)
No sound bug. And had way too many ads. Idea is good but execution fails big time.,tag:(ads)
"I like the game but because i didnt want to accept the dubious privacy agreement, i was bombarded with requests to change my mind literally all the time - banners at the top of every page. Because of this and the ridiculous amount of 30 second ads, I've deleted it. It was literally quicker to close the app and reopen it than sit through all the rubbish.",tag:(ads)
I like how easy it was but to many ads like everytime you win there was an ad. At least make the plays longer if you wanted to do that or at least every other win.,tag:(ads)
Too many ads,tag:(ads)
Lots of ads. App would crash.,tag:(ads)
Too many ads. Uninstalling,tag:(ads)
Horrible. Too many ads and the game itself was so bloody slow,tag:(ads)
Every single voodoo game has WAY TO MANY ADS,tag:(ads)
Very fun game almost no ads,tag:(ads)
"Voodoo zero stars!! Dude You guy do not need to put ads after every single level. I mean you have what 1000 games on store. Does everyone of them need to be added riddled to the point it makes game play absolutely cringe. Your games aren't bad and would be a great stress reliever, but can't do the ads it actually stresses me more than life. Ugh Voodoo terrible. Usually if I see voodoo has made the game I just skip because "" ad pollution"". An ad every 5 would be good 👍",tag:(ads)
Way too many freaking ads!! And it also wasn't challenging at all.,tag:(ads)
Too many ads. The game play was ok but there is an ad after every round wether you.dies or pass. Levels are not very long so just a lot of ads,tag:(ads)
"Filled with ads, a total of like 10 levels that endlessly repeat, basically no content/just another moneygrab by Voodoo",tag:(ads)
Nice game but l have to turn off because of ads,tag:(ads)
"Worst game game full of bug, Touch will not work when you play well in particular level, worst experience The game ruled by ads,",tag:(ads)
i think theres half a game in your ads,tag:(ads)
Kapagmay internet ka andaming ads,tag:(ads)
Too many ads,tag:(ads)
The ads are good but the game no,tag:(ads)
Irritating ads,tag:(ads)
"Too many ads, never install an app from an ad you saw. Just more ads will follow.",tag:(ads)
Total waste of data and time so please don't install this game it doesn't have any type of complications that they show on there ads,tag:(ads)
Ads between every level,tag:(ads)
fun but too many ads,tag:(ads)
I love it!❤️ It passed like 2 hours it's amasing😊😊😍. But Lots of ads 🙄,tag:(ads)
Voodoo games are all the same...full of ads and they never get more difficult as you progress,tag:(ads)
"Play 20 seconds, watch add for 10 seconds. So in one minute gameplay, u watch 30 seconds adds. The developers behind this aren't actually developers but money craving loosers who have no passion for bringing out something new and innovative but to find a way to make people watch ads as much as possible. Uninstalled after 1 minute of playing.",tag:(ads)
Nice concept. Too many ads and repetitive gameplay,tag:(ads)
Ridiculous amount of ads. Theres an ad on the main menu and after every literal round. I played 2 rounds and then got sick of it,tag:(ads)
"Game is exactly as shown on ad. Ads on top of your ad game are extremely annoying one before you start one after you die, I had to uninstall after level 20 so about 40+ ads... so 1/3 of the time your playing a easy game 2/3rd of your time you will be waiting to play.",tag:(ads)
Ads ads ads,tag:(ads)
So many ads. After I finish a level or lose it always shows a ad. Don't download these game and some levels are impossible,tag:(ads)
Not a good game. like 3 ads every level you complete. and the gamplay sucks.,tag:(ads)
Too much ads and game is super buged,tag:(ads)
"not only is it from VOODOO, so you already know it's gonna be bland and ad happy, but also the ads are VERY annoying. I don't want to listen to a remixed version of a sound a minion makes from music that is definitely not your own.",tag:(ads)
Ah yes another game where it flooded with ads and barely any effort put into this game honestly this company needs to be removed from the game store they purposely make garbge games for money and no effort at all and they throw a no ads at you so you can dump even more money. Sorry not happening,tag:(ads)
Made an unbeatable level just for ads.,tag:(ads)
"Ads, ads after every level",tag:(ads)
"Too many ads. If I need to disable my internet to play your game, it means uour game sucks. Not even worth your time.",tag:(ads)
If you enjoy watching ads this is the ad game for you,tag:(ads)
Ads keep popping up after every level,tag:(ads)
Boring game + ads after every 10-second level,tag:(ads)
Game is dogshit there are ads after every level,tag:(ads)
Too many ads,tag:(ads)
Couple ads dont beg to rate and pretty cool,tag:(ads)
Laggy and too many ads,tag:(ads)
"I have been playing till level 11 but i really like it :v butttt the thing is this is full of ads, and evertime i finish a level it pops an advertisement all the time. Please I know there is a button for no advertisement but make it less for people who cant buy things or are poor. It is overall nice but like any game i see with a hundred billion ads.",tag:(ads)
"Works well, but got pretty old pretty quickly. And the ads in-between each relatively short level were a pain.",tag:(ads)
Just ads don't bother.,tag:(ads)
Toooooo many ads!,tag:(ads)
"AD on dying, AD on winning. I know AD is needed to recipe, but too much... Uninstalled in less than 5 minutes of gameplay (4 ADs)",tag:(ads)
This app is awesome no bugs or no ads that just pop up out of nowhere.,tag:(ads)
"Fun game but ads every single level just kill it, so uninstalling.",tag:(ads)
Too many ads. One after each level 🤮🤢,tag:(ads)
Not hard enough to be fun. Too many ads to be a good time waster.,tag:(ads)
So many ads,tag:(ads)
"If you idiots would stop being so greedy and flush your games out a tiny but better and STOP shoving ads down our throat LITERALLY every 15 seconds(no exaggeration) you might get us to play for more than 2 rounds before getting fed up by the 4+ ads we've had at that point, uninstall, and then negatively review your spammy cash grab garbage... You have potential because the base games are interesting and addicting enough... You just can't control yourself and need to be greedy... Sad",tag:(ads)
