content,score
Like the strategic layout,5
Raid and defend dungeons. Very different feel. I like It!,5
Sweet,5
"Why EA? Why did you take a great game and make it impossible to play without micro transactions? I'll take make money and but the classic yet better version, I dont care if I have to play it only on a computer, I'll live.",1
Unique fun rpg,5
Excellent mechanics/game type,5
Loads of fun,5
The best game on the market,5
Keeps a lot of the fun of the original in a handheld form.,5
A+,5
Reminds me of the dungeon keeper made for PC.,5
Cool,5
This game is the worst. It takes up to 24 hours to dig one tile. They completely destroyed dungeon keeper.,1
"Game is awesome! Great graphics, and great play!!",5
.....,5
Very fun,5
Very cool so far,5
Giggity,4
This is the worst game you could play,1
Sweet,5
Fun reminds me of the pc game,5
Good job. Great little game. Keeps me entertained.,5
Good game to waste a little time,5
5 *****,5
Awesome,5
Great childhood flashback,5
Great fun,5
DK for mobile! Nuff' said!,5
Games randomly disconnects ... Have had it start and not sign in so all progress missing...   Game will be dope when bugs are fixed,5
I absolutely loved dungeon keeper. But this drek simply defecated all over the title.  EA please do not put out anymore games until you get in touch with your fan base. You ruined C&C too.,1
Great game!,5
Great dungeon creator and defence,5
I love this game,5
Better then clash of clans I think anyway.,5
Loved DK back in the day Love DK now! wish there was in game purchases makes the game feel dirty but i guess its suppose to be evil.,5
EVIL,5
Would love to play this. But it says error 7 when loading.,5
Get this Game ASAP !,4
Loved it on pc..,5
This was a childhood game I have played till I beat the game and then played it again and again and could never get enough. I remember playing this on Windows 98 and now seeing it in the palm of my hands and touch screen too is just amazing. Technology has journeyed its way to something great. Greatest game to ever make a come back. I thank you EA for making this game and kept it alive.,5
Stuff,5
Fun,5
Good to just jump on and play a hit,5
Fun Fun,5
I usually dont like games like this....but i love dungeon keeper,5
J,5
A different spin on raid/defense games. Graphics look great and it plays very well. Moto X,5
"Everything is done right, there is a visual bug when opening up the DK challenges, but I know that will get fixed",5
Nice,5
Games that constantly show that paying more money means a stronger setup against everyone else is the downfall of the gaming world...,4
I remember the old DK. This game brings back some memories.  Only problem it's built on microtrasactions.  You can play this game without paying a cent.,5
Fun for hours at a time. Well built!,5
Looks like fun but as soon as u get the stone quarry it freezes. Please fix because game looks great!,2
Fun game i recomend downloading,5
Excellent,5
The graphics and everything else was top notch,5
It reminds me of the original one on pc,5
Very fun game love the imps. Reminds me of overlord for the ps3,5
"This game is awsome, live slapping around my minions like they are my b+tch",5
Fun,5
Loved it it was and is fun.,5
Good game,5
This game is great fun with a demented twist!!,5
Nice update from original version on pc,5
It's a cool bane,5
Dope,5
Clever game,5
Love this game,5
This dungeon game is cool,5
"This great, I should be sleeping! However this is just as good as the classic!♎",5
Very fun!,5
So far very fun,5
Really fun and entertaining,5
I love this game from it's very humble start to now...,5
Very little of the original game left here.,2
Really enjoying this game whiling away the hours playing it.,5
Has been a great deal of fun playing a game I used to enjoy when I was younger.,4
Lots of fun,5
Good,5
this is one of the best game i've ever installed,5
Gotta do somethin,5
"Neat idea, but come on! Timers of 4 hours to build right from the start?!",3
"Pure crap, clash of Clans type game. Thanks EA for screwing up another classic. Avoid this.",1
"10 minutes in, and I'm still clicking along like an idiot to the tutorial. The pace is way too slow - give me the option to get in and play.",1
Sweet,5
Good,5
Been playing for a while now. Great game.,5
Amazing,5
A little slow compared to the PC game but that's a tablet game for ya! Hoping to see a larger dungeon then is looks like at first too. But so far its very cool!,5
Simple game,5
Good play,5
Neat fun times,5
"Man I remember playing both of the Dungeon Keepers on PC! But of course they made it for mobile by the way of ""Pay to Play"" So other than that all in all this is a great game for your phone!!",4
Awesomeness,5
Great game love it smooth play,5
The sounds are so epic and the graphics as well makes u addict this take,5
Very cool,5
"it's long time from last time I played this game,the creatures ,fight with nights, wow!........",5
"I couldn't wait for this to finish downloading. Used to pay this on pc all the time. Thanks, EA!",5
U have to buy gems with real money and u have to wait 4 hrs to dig a wall but other then that it's the real deal lol,5
the game is very good,5
Great game better than that clash game,5
Gives a whole new meaning to Dungeon keeper great graphics and battles..cool thing is you guys keeped it almost original Keep up the good work fellas,5
"Great game, loving it!",5
Creative on how they made this type of game,5
Awesome,5
Its a really good game and concept for a tower defense strategy game.,5
Great game... As good as the original pc version.,5
"played for just over an hour. less than 10 mins actually playing, rest was loading screens and error messages. absolutely requires a rock-solid network connection: even when not doing anything that has any reason to need to talk to the server, even the tiniest network disruption forces you to spend another 30 seconds on a load screen, and loses all the benefits of whatever action you were in the middle of.",1
Clash of clans competitor,5
Strategic,5
Its a good time waster.,5
I WAS excited to see dungeon keeper resurface! What happen to dungeon keeper? Time buffers? Paying for resources instead of waiting and waiting... very let down! I expected more than this childish attemp to recreate dungeon keeper. R.I.P. BULLFROG you are greatly missed!!!,1
Pretty neat,5
Old DK reinvented for mobile play!,5
...,5
Glad they finally made a sequel,5
Cant complain just a good time waster.,4
Fun,5
So far so good,5
Excellent game,5
A lot like the original I use to play on my pc. It's fun especially for a phone game.,5
Great game,5
Great PC port!,5
Really fun to play!,5
Only game I find worth playing,5
Fun. A great time killer.,5
Fun to play and relax and pass the time by good on the s4,4
Love the graphics.,5
You need to fix the scrolling aspect.  Other than that the game is good for how you changed it. I wish you kept the graphics or made them more realistic but bringing a classic game is great. Fix the bugs in the game and ill change to 5 Stars.  I'll also probably buy gems too if you fix it. Thanks,3
"Keeps a solid ballance, lacks some of the charm of the original",5
It's entertaiNing yet deliciOusly evil,5
It's cool,4
"A oldie thats come back to haunt me, in a good way. Touch controls all responsive, slapping imps has never been more entertaining!",5
This game reminds me of dungen and dragons.,5
Good way to burn some time,5
"A good game, true to the dark humor if all true others .",5
"Great on GS Note 10.1 2014,  no crashes for hours on end. Really like the narrator and slapping minions",5
Excellent,5
Love this game,5
they definitely need to bring this game back on the new consoles epic game great! put a new spin on but it is a great idea. I miss the ability to possess my minions and that would be easy add-in on the new systems. Gr8,5
Reminds me of the original,5
"Suggestion for devs- in the SUMMONING QUEUE, show what minions i allready have in my army. So i know what i need to queue up! Clash of clans..but 10 times better!!!",5
